location_id,event,reason
3158,second_bar,short_interval
3159,second_bar,short_interval
3160,second_bar,short_interval
3161,second_bar,short_interval
3162,second_bar,short_interval
3163,second_bar,short_interval
3164,second_bar,short_interval
3165,second_bar,short_interval
3166,second_bar,short_interval
3167,second_bar,short_interval
3168,second_bar,short_interval
3169,second_bar,short_interval
3170,second_bar,short_interval
3171,second_bar,short_interval
3172,second_bar,short_interval
3173,second_bar,short_interval
3174,second_bar,short_interval
3175,second_bar,short_interval
3176,second_bar,short_interval
3177,second_bar,short_interval
3178,second_bar,short_interval
3179,second_bar,short_interval
3180,second_bar,short_interval
3181,second_bar,short_interval
3182,second_bar,short_interval
3183,second_bar,short_interval
3184,second_bar,short_interval
3185,second_bar,short_interval
3186,second_bar,short_interval
3187,second_bar,short_interval
3188,second_bar,short_interval
3189,second_bar,short_interval
3190,second_bar,short_interval
3191,second_bar,short_interval
3192,second_bar,short_interval
3193,second_bar,short_interval
3194,second_bar,short_interval
3195,second_bar,short_interval
3196,second_bar,short_interval
3197,second_bar,short_interval
3198,second_bar,short_interval
3199,second_bar,short_interval
3200,second_bar,short_interval
3201,second_bar,short_interval
3202,second_bar,short_interval
3203,second_bar,short_interval
3204,second_bar,short_interval
3205,second_bar,short_interval
3206,second_bar,short_interval
3207,second_bar,short_interval
3208,second_bar,short_interval
3209,second_bar,short_interval
3210,second_bar,short_interval
3211,second_bar,short_interval
3212,second_bar,short_interval
3213,second_bar,short_interval
3214,second_bar,short_interval
3215,second_bar,short_interval
3216,second_bar,short_interval
3217,second_bar,short_interval
3218,second_bar,short_interval
3219,second_bar,short_interval
3220,second_bar,short_interval
3221,second_bar,short_interval
3222,second_bar,short_interval
3223,second_bar,short_interval
3224,second_bar,short_interval
3225,second_bar,short_interval
3226,second_bar,short_interval
3227,second_bar,short_interval
3228,second_bar,short_interval
3229,second_bar,short_interval
3230,second_bar,short_interval
3231,second_bar,short_interval
3232,second_bar,short_interval
3233,second_bar,short_interval
3234,second_bar,short_interval
3235,second_bar,short_interval
3236,second_bar,short_interval
3237,second_bar,short_interval
3238,second_bar,short_interval
3239,second_bar,short_interval
3240,second_bar,short_interval
3241,second_bar,short_interval
3242,second_bar,short_interval
3243,second_bar,short_interval
3244,second_bar,short_interval
3245,second_bar,short_interval
3246,second_bar,short_interval
3247,second_bar,short_interval
3248,second_bar,short_interval
3249,second_bar,short_interval
3250,second_bar,short_interval
3251,second_bar,short_interval
3252,second_bar,short_interval
3253,second_bar,short_interval
3254,second_bar,short_interval
3255,second_bar,short_interval
3256,second_bar,short_interval
3257,second_bar,short_interval
3258,second_bar,short_interval
3259,second_bar,short_interval
3260,second_bar,short_interval
3261,second_bar,short_interval
3262,second_bar,short_interval
3263,second_bar,short_interval
3264,second_bar,short_interval
3265,second_bar,short_interval
3266,second_bar,short_interval
3267,second_bar,short_interval
3268,second_bar,short_interval
3269,second_bar,short_interval
3270,second_bar,short_interval
3271,second_bar,short_interval
3272,second_bar,short_interval
3273,second_bar,short_interval
3274,second_bar,short_interval
3275,second_bar,short_interval
3276,second_bar,short_interval
3277,second_bar,short_interval
3278,second_bar,short_interval
3279,second_bar,short_interval
3280,second_bar,short_interval
3281,second_bar,short_interval
3282,second_bar,short_interval
3283,second_bar,short_interval
3284,second_bar,short_interval
3285,second_bar,short_interval
3286,second_bar,short_interval
3287,second_bar,short_interval
3288,second_bar,short_interval
3289,second_bar,short_interval
3290,second_bar,short_interval
3291,second_bar,short_interval
3292,second_bar,short_interval
3293,second_bar,short_interval
3294,second_bar,short_interval
3295,second_bar,short_interval
3296,second_bar,short_interval
3297,second_bar,short_interval
3298,second_bar,short_interval
3299,second_bar,short_interval
3300,second_bar,short_interval
3301,second_bar,short_interval
3302,second_bar,short_interval
3303,second_bar,short_interval
3304,second_bar,short_interval
3305,second_bar,short_interval
3306,second_bar,short_interval
3307,second_bar,short_interval
3308,second_bar,short_interval
3309,second_bar,short_interval
3310,second_bar,short_interval
3311,second_bar,short_interval
3312,second_bar,short_interval
3313,second_bar,short_interval
3314,second_bar,short_interval
3315,second_bar,short_interval
3316,second_bar,short_interval
3317,second_bar,short_interval
3318,second_bar,short_interval
3319,second_bar,short_interval
3320,second_bar,short_interval
3321,second_bar,short_interval
3322,second_bar,short_interval
3323,second_bar,short_interval
3324,second_bar,short_interval
3325,second_bar,short_interval
3326,second_bar,short_interval
3327,second_bar,short_interval
3328,second_bar,short_interval
3329,second_bar,short_interval
3330,second_bar,short_interval
3331,second_bar,short_interval
3332,second_bar,short_interval
3333,second_bar,short_interval
3334,second_bar,short_interval
3335,second_bar,short_interval
3336,second_bar,short_interval
3337,second_bar,short_interval
3338,second_bar,short_interval
3339,second_bar,short_interval
3340,second_bar,short_interval
3341,second_bar,short_interval
3342,second_bar,short_interval
3343,second_bar,short_interval
3344,second_bar,short_interval
3345,second_bar,short_interval
3346,second_bar,short_interval
3347,second_bar,short_interval
3348,second_bar,short_interval
3528,second_bar,short_interval
3530,second_bar,short_interval
3531,second_bar,short_interval
3532,second_bar,short_interval
3533,second_bar,short_interval
3534,second_bar,short_interval
3535,second_bar,short_interval
3536,second_bar,short_interval
3537,second_bar,short_interval
3538,second_bar,short_interval
3539,second_bar,short_interval
3540,second_bar,short_interval
3542,second_bar,short_interval
3543,second_bar,short_interval
3544,second_bar,short_interval
3545,second_bar,short_interval
3546,second_bar,short_interval
3547,second_bar,short_interval
3548,second_bar,short_interval
3550,second_bar,short_interval
3551,second_bar,short_interval
3552,second_bar,short_interval
3553,second_bar,short_interval
3554,second_bar,short_interval
3555,second_bar,short_interval
3558,second_bar,short_interval
3561,second_bar,short_interval
3563,second_bar,short_interval
3564,second_bar,short_interval
3569,second_bar,short_interval
1175,second_bar,no_mobility_data
1178,second_bar,no_mobility_data
1180,second_bar,no_mobility_data
1181,second_bar,no_mobility_data
1182,second_bar,no_mobility_data
1183,second_bar,no_mobility_data
1184,second_bar,no_mobility_data
1187,second_bar,no_mobility_data
1190,second_bar,no_mobility_data
1191,second_bar,no_mobility_data
1192,second_bar,no_mobility_data
1197,second_bar,no_mobility_data
1198,second_bar,no_mobility_data
1199,second_bar,no_mobility_data
1200,second_bar,no_mobility_data
1201,second_bar,no_mobility_data
1202,second_bar,no_mobility_data
1203,second_bar,no_mobility_data
1204,second_bar,no_mobility_data
1206,second_bar,no_mobility_data
1207,second_bar,no_mobility_data
1208,second_bar,no_mobility_data
1210,second_bar,no_mobility_data
1211,second_bar,no_mobility_data
1212,second_bar,no_mobility_data
1213,second_bar,no_mobility_data
1217,second_bar,no_mobility_data
1218,second_bar,no_mobility_data
1219,second_bar,no_mobility_data
1220,second_bar,no_mobility_data
1222,second_bar,no_mobility_data
1224,second_bar,no_mobility_data
1225,second_bar,no_mobility_data
1228,second_bar,no_mobility_data
1229,second_bar,no_mobility_data
1230,second_bar,no_mobility_data
1234,second_bar,no_mobility_data
1235,second_bar,no_mobility_data
1236,second_bar,no_mobility_data
1239,second_bar,no_mobility_data
1240,second_bar,no_mobility_data
1241,second_bar,no_mobility_data
1243,second_bar,no_mobility_data
1244,second_bar,no_mobility_data
1246,second_bar,no_mobility_data
1247,second_bar,no_mobility_data
1249,second_bar,no_mobility_data
1250,second_bar,no_mobility_data
1251,second_bar,no_mobility_data
1252,second_bar,no_mobility_data
1253,second_bar,no_mobility_data
1254,second_bar,no_mobility_data
1255,second_bar,no_mobility_data
1256,second_bar,no_mobility_data
1261,second_bar,no_mobility_data
1268,second_bar,no_mobility_data
1767,second_bar,no_mobility_data
1768,second_bar,no_mobility_data
1773,second_bar,no_mobility_data
1779,second_bar,no_mobility_data
1784,second_bar,no_mobility_data
1788,second_bar,no_mobility_data
1803,second_bar,no_mobility_data
1806,second_bar,no_mobility_data
1809,second_bar,no_mobility_data
1810,second_bar,no_mobility_data
1812,second_bar,no_mobility_data
1814,second_bar,no_mobility_data
1815,second_bar,no_mobility_data
1817,second_bar,no_mobility_data
1818,second_bar,no_mobility_data
1820,second_bar,no_mobility_data
1822,second_bar,no_mobility_data
1824,second_bar,no_mobility_data
1825,second_bar,no_mobility_data
1826,second_bar,no_mobility_data
1827,second_bar,no_mobility_data
1828,second_bar,no_mobility_data
1837,second_bar,no_mobility_data
1886,second_bar,no_mobility_data
1887,second_bar,no_mobility_data
1889,second_bar,no_mobility_data
1891,second_bar,no_mobility_data
1892,second_bar,no_mobility_data
1893,second_bar,no_mobility_data
1894,second_bar,no_mobility_data
1896,second_bar,no_mobility_data
1897,second_bar,no_mobility_data
1899,second_bar,no_mobility_data
1900,second_bar,no_mobility_data
1906,second_bar,no_mobility_data
1908,second_bar,no_mobility_data
1910,second_bar,no_mobility_data
1911,second_bar,no_mobility_data
1912,second_bar,no_mobility_data
1913,second_bar,no_mobility_data
1914,second_bar,no_mobility_data
1915,second_bar,no_mobility_data
1916,second_bar,no_mobility_data
1918,second_bar,no_mobility_data
1919,second_bar,no_mobility_data
1921,second_bar,no_mobility_data
1922,second_bar,no_mobility_data
1923,second_bar,no_mobility_data
1925,second_bar,no_mobility_data
1930,second_bar,no_mobility_data
1931,second_bar,no_mobility_data
1933,second_bar,no_mobility_data
1935,second_bar,no_mobility_data
1937,second_bar,no_mobility_data
1938,second_bar,no_mobility_data
1940,second_bar,no_mobility_data
1941,second_bar,no_mobility_data
1943,second_bar,no_mobility_data
1945,second_bar,no_mobility_data
1946,second_bar,no_mobility_data
1948,second_bar,no_mobility_data
1951,second_bar,no_mobility_data
1952,second_bar,no_mobility_data
1953,second_bar,no_mobility_data
1954,second_bar,no_mobility_data
1955,second_bar,no_mobility_data
1956,second_bar,no_mobility_data
1957,second_bar,no_mobility_data
1958,second_bar,no_mobility_data
1959,second_bar,no_mobility_data
1962,second_bar,no_mobility_data
1963,second_bar,no_mobility_data
1964,second_bar,no_mobility_data
1966,second_bar,no_mobility_data
1967,second_bar,no_mobility_data
1968,second_bar,no_mobility_data
1969,second_bar,no_mobility_data
1970,second_bar,no_mobility_data
1971,second_bar,no_mobility_data
2782,second_bar,no_mobility_data
2784,second_bar,no_mobility_data
2786,second_bar,no_mobility_data
2789,second_bar,no_mobility_data
2798,second_bar,no_mobility_data
2808,second_bar,no_mobility_data
2809,second_bar,no_mobility_data
2810,second_bar,no_mobility_data
2811,second_bar,no_mobility_data
2814,second_bar,no_mobility_data
3378,second_bar,no_mobility_data
3379,second_bar,no_mobility_data
3380,second_bar,no_mobility_data
3381,second_bar,no_mobility_data
3386,second_bar,no_mobility_data
3387,second_bar,no_mobility_data
3526,second_bar,no_mobility_data
3527,second_bar,no_mobility_data
3529,second_bar,no_mobility_data
3556,second_bar,no_mobility_data
3557,second_bar,no_mobility_data
3559,second_bar,no_mobility_data
3560,second_bar,no_mobility_data
3562,second_bar,no_mobility_data
3694,second_bar,no_mobility_data
3695,second_bar,no_mobility_data
3698,second_bar,no_mobility_data
3699,second_bar,no_mobility_data
3700,second_bar,no_mobility_data
3702,second_bar,no_mobility_data
3704,second_bar,no_mobility_data
3705,second_bar,no_mobility_data
3708,second_bar,no_mobility_data
3710,second_bar,no_mobility_data
3714,second_bar,no_mobility_data
1196,second_bar,incomplete_baseline
1209,second_bar,incomplete_baseline
1832,second_bar,incomplete_baseline
1924,second_bar,incomplete_baseline
2792,second_bar,incomplete_baseline
2805,second_bar,incomplete_baseline
3541,second_bar,incomplete_baseline
3692,second_bar,incomplete_baseline
3693,second_bar,incomplete_baseline
3701,second_bar,incomplete_baseline
3706,second_bar,incomplete_baseline
1765,second_bar,missing_mobility
1766,second_bar,missing_mobility
1769,second_bar,missing_mobility
1770,second_bar,missing_mobility
1771,second_bar,missing_mobility
1772,second_bar,missing_mobility
1774,second_bar,missing_mobility
1775,second_bar,missing_mobility
1777,second_bar,missing_mobility
1778,second_bar,missing_mobility
1781,second_bar,missing_mobility
1782,second_bar,missing_mobility
1783,second_bar,missing_mobility
1785,second_bar,missing_mobility
1786,second_bar,missing_mobility
1787,second_bar,missing_mobility
1917,second_bar,missing_mobility
3382,second_bar,missing_mobility
3696,second_bar,missing_mobility
3707,second_bar,missing_mobility
3709,second_bar,missing_mobility
1231,second_bar,missing_mobility
1888,second_bar,missing_mobility
3697,second_bar,missing_mobility
3711,second_bar,missing_mobility
3712,second_bar,missing_mobility
3713,second_bar,missing_mobility
2425,first_restaurant,missing_cases_deaths_data
2427,first_restaurant,missing_cases_deaths_data
2428,first_restaurant,missing_cases_deaths_data
2430,first_restaurant,missing_cases_deaths_data
2431,first_restaurant,missing_cases_deaths_data
2425,second_restaurant,missing_cases_deaths_data
2427,second_restaurant,missing_cases_deaths_data
2428,second_restaurant,missing_cases_deaths_data
2430,second_restaurant,missing_cases_deaths_data
2431,second_restaurant,missing_cases_deaths_data
2425,first_bar,missing_cases_deaths_data
2427,first_bar,missing_cases_deaths_data
2428,first_bar,missing_cases_deaths_data
2430,first_bar,missing_cases_deaths_data
2431,first_bar,missing_cases_deaths_data
